Language	Parameter	Cognateset
Leo_Pukapuka	bird	bird.003
Leo_Tuvalu	bird	bird.003
Luangiua	bird	bird.003
Manihiki	bird	bird.002
Manihiki	bird	bird.003
MeleFila	bird	bird.003
Nukeria	bird	bird.003
Penrhyn	bird	bird.003
Proto_Polynesian	bird	bird.003
Rapanui	bird	bird.003
RennellBellona	bird	bird.003
Reo_Magareva	bird	bird.003
Reo_Maori	bird	bird.003
Reo_Raivavae	bird	bird.003
Reo_Rarotongan	bird	bird.003
Reo_Rurutu	bird	bird.003
Reo_Tahiti	bird	bird.003
Reo_o_te_Tuamotu	bird	bird.003
Sikaiana	bird	bird.001
TarangapakaAnuta	bird	bird.003
VaeakauTaumako	bird	bird.003
Vagahau_Niue	bird	bird.003
eo_enana	black	black.004
olelo_Hawaii	black	black.001
Fakauvea	black	black.003
Fakafutuna	black	black.003
Fakamae	black	black.003
Fakatikopia	black	black.003
Fesau_Futuna	black	black.003
Gagana_Samoa	black	black.003
Kapingamarangi	black	black.003
Lea_Fakatonga	black	black.003
Leo_Pukapuka	black	black.003
Leo_Tuvalu	black	black.003
Luangiua	black	black.003
Manihiki	black	black.001
Manihiki	black	black.003
MeleFila	black	black.006
Nukeria	black	black.002
Penrhyn	black	black.003
Proto_Polynesian	black	black.003
Rapanui	black	black.001
RennellBellona	black	black.003
Reo_Magareva	black	black.001
Reo_Magareva	black	black.003
Reo_Maori	black	black.005
Reo_Raivavae	black	black.001
Reo_Rarotongan	black	black.001
Reo_Rarotongan	black	black.003
Reo_Rarotongan	black	black.004
Reo_Rurutu	black	black.001
Reo_Tahiti	black	black.001
Reo_o_te_Tuamotu	black	black.004
Reo_o_te_Tuamotu	black	black.001
Reo_o_te_Tuamotu	black	black.003
Sikaiana	black	black.003
TarangapakaAnuta	black	black.003
VaeakauTaumako	black	black.003
Vagahau_Niue	black	black.003
eo_enana	blood	blood.001
olelo_Hawaii	blood	blood.001
Fakauvea	blood	blood.001
Fakafutuna	blood	blood.001
Fakamae	blood	blood.001
Fakatikopia	blood	blood.001
Fesau_Futuna	blood	blood.001
Gagana_Samoa	blood	blood.001
Kapingamarangi	blood	blood.001
Lea_Fakatonga	blood	blood.001
Leo_Pukapuka	blood	blood.001
Leo_Tuvalu	blood	blood.002
Leo_Tuvalu	blood	blood.001
Luangiua	blood	blood.001
Manihiki	blood	blood.001
MeleFila	blood	blood.001
Nukeria	blood	blood.001
Penrhyn	blood	blood.001
Proto_Polynesian	blood	blood.001
Rapanui	blood	blood.001
RennellBellona	blood	blood.001
Reo_Magareva	blood	blood.001
Reo_Maori	blood	blood.001
Reo_Raivavae	blood	blood.001
Reo_Rarotongan	blood	blood.001
Reo_Rurutu	blood	blood.001
Reo_Tahiti	blood	blood.001
Reo_o_te_Tuamotu	blood	blood.001
Sikaiana	blood	blood.003
TarangapakaAnuta	blood	blood.001
VaeakauTaumako	blood	blood.001
Vagahau_Niue	blood	blood.001
eo_enana	bone	bone.001
olelo_Hawaii	bone	bone.001
Fakauvea	bone	bone.001
Fakafutuna	bone	bone.001
Fakamae	bone	bone.001
Fakatikopia	bone	bone.001
Fesau_Futuna	bone	bone.001
Gagana_Samoa	bone	bone.001
Kapingamarangi	bone	bone.001
Lea_Fakatonga	bone	bone.001
Leo_Pukapuka	bone	bone.001
Leo_Tuvalu	bone	bone.001
Luangiua	bone	bone.001
Manihiki	bone	bone.001
MeleFila	bone	bone.001
Nukeria	bone	bone.001
Penrhyn	bone	bone.001
Proto_Polynesian	bone	bone.001
Rapanui	bone	bone.001
RennellBellona	bone	bone.001
Reo_Magareva	bone	bone.001
Reo_Maori	bone	bone.001
Reo_Raivavae	bone	bone.001
Reo_Rarotongan	bone	bone.001
Reo_Rurutu	bone	bone.001
Reo_Tahiti	bone	bone.001
Reo_o_te_Tuamotu	bone	bone.001
Sikaiana	bone	bone.001
TarangapakaAnuta	bone	bone.001
TarangapakaAnuta	bone	bone.001
VaeakauTaumako	bone	bone.001
Vagahau_Niue	bone	bone.001
Vagahau_Niue	bone	bone.001
eo_enana	branch	branch.003
olelo_Hawaii	branch	branch.003
Fakauvea	branch	branch.003
Fakauvea	branch	branch.003
Fakafutuna	branch	branch.003
Fakafutuna	branch	branch.003
Fakatikopia	branch	branch.003
Fakatikopia	branch	branch.003
Fesau_Futuna	branch	branch.003
Fesau_Futuna	branch	branch.003
Gagana_Samoa	branch	branch.003
Kapingamarangi	branch	branch.003
Lea_Fakatonga	branch	branch.003
Leo_Pukapuka	branch	branch.003
Leo_Tuvalu	branch	branch.003
Luangiua	branch	branch.003
Manihiki	branch	branch.003
Manihiki	branch	branch.002
Nukeria	branch	branch.003
Penrhyn	branch	branch.003
Proto_Polynesian	branch	branch.003
Rapanui	branch	branch.001
RennellBellona	branch	branch.003
RennellBellona	branch	branch.003
Reo_Magareva	branch	branch.003
Reo_Maori	branch	branch.001
Reo_Raivavae	branch	branch.001
Reo_Rarotongan	branch	branch.003
Reo_Rurutu	branch	branch.001
Reo_Tahiti	branch	branch.001
Reo_o_te_Tuamotu	branch	branch.003
Sikaiana	branch	branch.003
TarangapakaAnuta	branch	branch.003
TarangapakaAnuta	branch	branch.003
VaeakauTaumako	branch	branch.003
VaeakauTaumako	branch	branch.003
Vagahau_Niue	branch	branch.003
Vagahau_Niue	branch	branch.003
eo_enana	breast	breast.008
eo_enana	breast	breast.006
olelo_Hawaii	breast	breast.006
Fakauvea	breast	breast.006
Fakafutuna	breast	breast.006
Fakamae	breast	breast.001
Fakatikopia	breast	breast.006
Fesau_Futuna	breast	breast.006
Gagana_Samoa	breast	breast.006
Kapingamarangi	breast	breast.006
Lea_Fakatonga	breast	breast.006
Leo_Pukapuka	breast	breast.005
Leo_Pukapuka	breast	breast.002
Leo_Pukapuka	breast	breast.006
Leo_Tuvalu	breast	breast.006
Luangiua	breast	breast.006
Manihiki	breast	breast.005
Manihiki	breast	breast.002
Manihiki	breast	breast.006
MeleFila	breast	breast.006
Nukeria	breast	breast.003
Nukeria	breast	breast.006
Penrhyn	breast	breast.006
Proto_Polynesian	breast	breast.006
Rapanui	breast	breast.006
RennellBellona	breast	breast.006
Reo_Magareva	breast	breast.007
Reo_Maori	breast	breast.006
Reo_Raivavae	breast	breast.002
Reo_Rarotongan	breast	breast.006
Reo_Rurutu	breast	breast.004
Reo_Rurutu	breast	breast.002
Reo_Tahiti	breast	breast.004
Reo_o_te_Tuamotu	breast	breast.002
Sikaiana	breast	breast.006
TarangapakaAnuta	breast	breast.006
VaeakauTaumako	breast	breast.003
Vagahau_Niue	breast	breast.006
eo_enana	child	child.001
olelo_Hawaii	child	child.003
Fakauvea	child	child.001
Fakauvea	child	child.001
Fakafutuna	child	child.001
Fakafutuna	child	child.001
Fakamae	child	child.001
Fakatikopia	child	child.001
Fesau_Futuna	child	child.001
Gagana_Samoa	child	child.001
Kapingamarangi	child	child.001
Kapingamarangi	child	child.001
Lea_Fakatonga	child	child.001
Leo_Pukapuka	child	child.001
Leo_Pukapuka	child	child.001
Leo_Tuvalu	child	child.001
Leo_Tuvalu	child	child.001
Luangiua	child	child.001
Manihiki	child	child.001
MeleFila	child	child.001
Nukeria	child	child.001
Penrhyn	child	child.001
Proto_Polynesian	child	child.001
Rapanui	child	child.005
RennellBellona	child	child.001
RennellBellona	child	child.001
RennellBellona	child	child.001
Reo_Magareva	child	child.004
Reo_Maori	child	child.001
Reo_Raivavae	child	child.001
Reo_Rarotongan	child	child.001
Reo_Rarotongan	child	child.001
Reo_Rarotongan	child	child.001
Reo_Rurutu	child	child.002
Reo_Rurutu	child	child.001
Reo_Tahiti	child	child.001
Reo_o_te_Tuamotu	child	child.001
Reo_o_te_Tuamotu	child	child.001
Sikaiana	child	child.001
TarangapakaAnuta	child	child.001
VaeakauTaumako	child	child.006
Vagahau_Niue	child	child.001
eo_enana	cloud	cloud.009
olelo_Hawaii	cloud	cloud.009
Fakauvea	cloud	cloud.009
Fakafutuna	cloud	cloud.009
Fakamae	cloud	cloud.009
Fakatikopia	cloud	cloud.009
Fesau_Futuna	cloud	cloud.009
Gagana_Samoa	cloud	cloud.009
Kapingamarangi	cloud	cloud.012
Lea_Fakatonga	cloud	cloud.009
Leo_Pukapuka	cloud	cloud.009
Leo_Tuvalu	cloud	cloud.003
Luangiua	cloud	cloud.013
Manihiki	cloud	cloud.009
Manihiki	cloud	cloud.005
Manihiki	cloud	cloud.009
MeleFila	cloud	cloud.010
Nukeria	cloud	cloud.006
Penrhyn	cloud	cloud.009
Proto_Polynesian	cloud	cloud.009
Rapanui	cloud	cloud.007
Rapanui	cloud	cloud.001
RennellBellona	cloud	cloud.009
Reo_Magareva	cloud	cloud.009
Reo_Maori	cloud	cloud.009
Reo_Raivavae	cloud	cloud.008
Reo_Rarotongan	cloud	cloud.009
Reo_Rarotongan	cloud	cloud.012
Reo_Rurutu	cloud	cloud.011
Reo_Tahiti	cloud	cloud.002
Reo_o_te_Tuamotu	cloud	cloud.009
Reo_o_te_Tuamotu	cloud	cloud.004
Sikaiana	cloud	cloud.013
TarangapakaAnuta	cloud	cloud.009
VaeakauTaumako	cloud	cloud.009
Vagahau_Niue	cloud	cloud.009
eo_enana	cold	cold.002
eo_enana	cold	cold.004
eo_enana	cold	cold.004
olelo_Hawaii	cold	cold.002
Fakauvea	cold	cold.004
Fakafutuna	cold	cold.004
Fakafutuna	cold	cold.001
Fakamae	cold	cold.004
Fakatikopia	cold	cold.004
Fesau_Futuna	cold	cold.004
Gagana_Samoa	cold	cold.003
Gagana_Samoa	cold	cold.004
Kapingamarangi	cold	cold.004
Lea_Fakatonga	cold	cold.001
Leo_Pukapuka	cold	cold.002
Leo_Pukapuka	cold	cold.004
Leo_Tuvalu	cold	cold.003
Leo_Tuvalu	cold	cold.004
Luangiua	cold	cold.004
Manihiki	cold	cold.004
Manihiki	cold	cold.005
MeleFila	cold	cold.004
Nukeria	cold	cold.004
Penrhyn	cold	cold.002
Penrhyn	cold	cold.004
Proto_Polynesian	cold	cold.004
Rapanui	cold	cold.005
RennellBellona	cold	cold.004
Reo_Magareva	cold	cold.002
Reo_Magareva	cold	cold.004
Reo_Maori	cold	cold.004
Reo_Raivavae	cold	cold.003
Reo_Rarotongan	cold	cold.002
Reo_Rarotongan	cold	cold.002
Reo_Rurutu	cold	cold.005
Reo_Tahiti	cold	cold.005
Reo_o_te_Tuamotu	cold	cold.002
Reo_o_te_Tuamotu	cold	cold.004
Reo_o_te_Tuamotu	cold	cold.005
Sikaiana	cold	cold.004
TarangapakaAnuta	cold	cold.004
VaeakauTaumako	cold	cold.004
Vagahau_Niue	cold	cold.004
eo_enana	correct_true	correct.005
eo_enana	correct_true	correct.014
olelo_Hawaii	correct_true	correct.010
Fakauvea	correct_true	correct.007
Fakafutuna	correct_true	correct.007
Fakamae	correct_true	correct.009
Fakatikopia	correct_true	correct.007
Fesau_Futuna	correct_true	correct.006
Fesau_Futuna	correct_true	correct.007
Gagana_Samoa	correct_true	correct.007
Gagana_Samoa	correct_true	correct.015
Kapingamarangi	correct_true	correct.007
Lea_Fakatonga	correct_true	correct.007
Leo_Pukapuka	correct_true	correct.007
Leo_Pukapuka	correct_true	correct.004
Leo_Pukapuka	correct_true	correct.001
Leo_Tuvalu	correct_true	correct.007
Luangiua	correct_true	correct.007
Manihiki	correct_true	correct.007
Manihiki	correct_true	correct.004
MeleFila	correct_true	correct.008
Nukeria	correct_true	correct.011
Penrhyn	correct_true	correct.004
Rapanui	correct_true	correct.004
RennellBellona	correct_true	correct.007
Reo_Magareva	correct_true	correct.013
Reo_Magareva	correct_true	correct.004
Reo_Maori	correct_true	correct.004
Reo_Raivavae	correct_true	correct.013
Reo_Rarotongan	correct_true	correct.004
Reo_Rurutu	correct_true	correct.013
Reo_Rurutu	correct_true	correct.012
Reo_Rurutu	correct_true	correct.002
Reo_Tahiti	correct_true	correct.002
Reo_Tahiti	correct_true	correct.007
Reo_o_te_Tuamotu	correct_true	correct.004
Sikaiana	correct_true	correct.007
TarangapakaAnuta	correct_true	correct.007
VaeakauTaumako	correct_true	correct.003
VaeakauTaumako	correct_true	correct.007
Vagahau_Niue	correct_true	correct.004
Vagahau_Niue	correct_true	correct.007
eo_enana	day	day.006
eo_enana	day	day.001
olelo_Hawaii	day	day.010
Fakauvea	day	day.006
Fakauvea	day	day.008
Fakafutuna	day	day.006
Fakamae	day	day.006
Fakatikopia	day	day.006
Fesau_Futuna	day	day.006
Gagana_Samoa	day	day.006
Gagana_Samoa	day	day.010
Kapingamarangi	day	day.002
Kapingamarangi	day	day.004
Kapingamarangi	day	day.003
Lea_Fakatonga	day	day.006
Leo_Pukapuka	day	day.006
Leo_Tuvalu	day	day.006
Luangiua	day	day.006
Manihiki	day	day.001
Manihiki	day	day.010
MeleFila	day	day.004
Nukeria	day	day.006
Nukeria	day	day.005
Nukeria	day	day.010
Penrhyn	day	day.006
Proto_Polynesian	day	day.003
Rapanui	day	day.010
RennellBellona	day	day.006
Reo_Magareva	day	day.006
Reo_Magareva	day	day.006
Reo_Maori	day	day.006
Reo_Maori	day	day.010
Reo_Raivavae	day	day.009
Reo_Rarotongan	day	day.006
Reo_Rurutu	day	day.006
Reo_Rurutu	day	day.009
Reo_Tahiti	day	day.006
Reo_o_te_Tuamotu	day	day.006
Sikaiana	day	day.006
TarangapakaAnuta	day	day.007
VaeakauTaumako	day	day.003
Vagahau_Niue	day	day.006
eo_enana	dirty	dirty.003
eo_enana	dirty	dirty.001
olelo_Hawaii	dirty	dirty.005
Fakauvea	dirty	dirty.007
Fakauvea	dirty	dirty.001
Fakafutuna	dirty	dirty.001
Fakamae	dirty	dirty.013
Fakatikopia	dirty	dirty.004
Fesau_Futuna	dirty	dirty.008
Fesau_Futuna	dirty	dirty.010
Gagana_Samoa	dirty	dirty.004
Kapingamarangi	dirty	dirty.012
Lea_Fakatonga	dirty	dirty.011
Leo_Pukapuka	dirty	dirty.005
Leo_Pukapuka	dirty	dirty.008
Leo_Pukapuka	dirty	dirty.001
Leo_Tuvalu	dirty	dirty.004
Leo_Tuvalu	dirty	dirty.001
Luangiua	dirty	dirty.003
Manihiki	dirty	dirty.005
Manihiki	dirty	dirty.001
MeleFila	dirty	dirty.008
Nukeria	dirty	dirty.004
Penrhyn	dirty	dirty.003
Proto_Polynesian	dirty	dirty.004
Rapanui	dirty	dirty.003
Rapanui	dirty	dirty.002
RennellBellona	dirty	dirty.001
Reo_Magareva	dirty	dirty.006
Reo_Maori	dirty	dirty.001
Reo_Raivavae	dirty	dirty.005
Reo_Rarotongan	dirty	dirty.005
Reo_Rarotongan	dirty	dirty.003
Reo_Rurutu	dirty	dirty.005
Reo_Tahiti	dirty	dirty.005
Reo_o_te_Tuamotu	dirty	dirty.003
Sikaiana	dirty	dirty.001
Sikaiana	dirty	dirty.003
TarangapakaAnuta	dirty	dirty.001
VaeakauTaumako	dirty	dirty.008
VaeakauTaumako	dirty	dirty.001
Vagahau_Niue	dirty	dirty.001
Vagahau_Niue	dirty	dirty.009
eo_enana	dog	dog.006
eo_enana	dog	dog.002
olelo_Hawaii	dog	dog.006
Fakauvea	dog	dog.006
Fakafutuna	dog	dog.006
Fakamae	dog	dog.006
Fakatikopia	dog	dog.006
Fesau_Futuna	dog	dog.006
Gagana_Samoa	dog	dog.007
Gagana_Samoa	dog	dog.006
Kapingamarangi	dog	dog.003
Lea_Fakatonga	dog	dog.006
Leo_Pukapuka	dog	dog.006
Leo_Pukapuka	dog	dog.004
Leo_Tuvalu	dog	dog.006
Luangiua	dog	dog.001
Manihiki	dog	dog.006
MeleFila	dog	dog.006
Nukeria	dog	dog.008
Penrhyn	dog	dog.006
Rapanui	dog	dog.006
Rapanui	dog	dog.005
RennellBellona	dog	dog.006
Reo_Magareva	dog	dog.006
Reo_Maori	dog	dog.006
Reo_Raivavae	dog	dog.006
Reo_Rarotongan	dog	dog.006
Reo_Rurutu	dog	dog.006
Reo_Tahiti	dog	dog.006
Reo_o_te_Tuamotu	dog	dog.006
Sikaiana	dog	dog.006
TarangapakaAnuta	dog	dog.006
VaeakauTaumako	dog	dog.006
Vagahau_Niue	dog	dog.006
eo_enana	dry	dry.001
eo_enana	dry	dry.002
olelo_Hawaii	dry	dry.001
Fakauvea	dry	dry.003
Fakauvea	dry	dry.001
Fakafutuna	dry	dry.001
Fakafutuna	dry	dry.003
Fakamae	dry	dry.001
Fakatikopia	dry	dry.001
Fakatikopia	dry	dry.003
Fesau_Futuna	dry	dry.003
Fesau_Futuna	dry	dry.006
Gagana_Samoa	dry	dry.007
Gagana_Samoa	dry	dry.002
Gagana_Samoa	dry	dry.004
Kapingamarangi	dry	dry.007
Lea_Fakatonga	dry	dry.008
Leo_Pukapuka	dry	dry.008
Leo_Pukapuka	dry	dry.002
Leo_Tuvalu	dry	dry.005
Luangiua	dry	dry.004
Manihiki	dry	dry.001
MeleFila	dry	dry.006
Nukeria	dry	dry.004
Penrhyn	dry	dry.003
Proto_Polynesian	dry	dry.006
Rapanui	dry	dry.002
RennellBellona	dry	dry.007
RennellBellona	dry	dry.001
Reo_Magareva	dry	dry.001
Reo_Maori	dry	dry.001
Reo_Raivavae	dry	dry.001
Reo_Rarotongan	dry	dry.001
Reo_Rurutu	dry	dry.001
Reo_Tahiti	dry	dry.001
Reo_o_te_Tuamotu	dry	dry.001
Sikaiana	dry	dry.003
TarangapakaAnuta	dry	dry.004
VaeakauTaumako	dry	dry.007
VaeakauTaumako	dry	dry.006
Vagahau_Niue	dry	dry.003
Vagahau_Niue	dry	dry.002
eo_enana	dull_blunt	blunt.009
eo_enana	dull_blunt	blunt.003
olelo_Hawaii	dull_blunt	blunt.003
Fakafutuna	dull_blunt	blunt.010
Fakatikopia	dull_blunt	blunt.002
Gagana_Samoa	dull_blunt	blunt.010
Kapingamarangi	dull_blunt	blunt.006
Lea_Fakatonga	dull_blunt	blunt.002
Leo_Pukapuka	dull_blunt	blunt.014
Leo_Pukapuka	dull_blunt	blunt.003
Luangiua	dull_blunt	blunt.005
Manihiki	dull_blunt	blunt.003
Nukeria	dull_blunt	blunt.005
Penrhyn	dull_blunt	blunt.003
Proto_Polynesian	dull_blunt	blunt.008
Proto_Polynesian	dull_blunt	blunt.014
Proto_Polynesian	dull_blunt	blunt.007
Rapanui	dull_blunt	blunt.005
RennellBellona	dull_blunt	blunt.011
Reo_Magareva	dull_blunt	blunt.013
Reo_Maori	dull_blunt	blunt.009
Reo_Raivavae	dull_blunt	blunt.012
Reo_Rarotongan	dull_blunt	blunt.001
Reo_Rurutu	dull_blunt	blunt.001
Reo_Rurutu	dull_blunt	blunt.003
Reo_Tahiti	dull_blunt	blunt.001
Reo_o_te_Tuamotu	dull_blunt	blunt.003
Sikaiana	dull_blunt	blunt.005
TarangapakaAnuta	dull_blunt	blunt.014
VaeakauTaumako	dull_blunt	blunt.004
eo_enana	dust	dust.003
olelo_Hawaii	dust	dust.003
olelo_Hawaii	dust	dust.002
Fakauvea	dust	dust.002
Fakafutuna	dust	dust.002
Fakamae	dust	dust.002
Fakatikopia	dust	dust.002
Fesau_Futuna	dust	dust.006
Gagana_Samoa	dust	dust.002
Kapingamarangi	dust	dust.001
Lea_Fakatonga	dust	dust.002
Leo_Pukapuka	dust	dust.002
Leo_Tuvalu	dust	dust.002
Luangiua	dust	dust.002
Manihiki	dust	dust.002
MeleFila	dust	dust.004
Nukeria	dust	dust.002
Penrhyn	dust	dust.002
Proto_Polynesian	dust	dust.002
Rapanui	dust	dust.002
Rapanui	dust	dust.005
Rapanui	dust	dust.002
RennellBellona	dust	dust.002
Reo_Magareva	dust	dust.002
Reo_Magareva	dust	dust.002
Reo_Maori	dust	dust.002
Reo_Rarotongan	dust	dust.002
Reo_Rurutu	dust	dust.003
Reo_Tahiti	dust	dust.003
Reo_Tahiti	dust	dust.002
Reo_o_te_Tuamotu	dust	dust.002
Sikaiana	dust	dust.002
TarangapakaAnuta	dust	dust.007
VaeakauTaumako	dust	dust.002
Vagahau_Niue	dust	dust.002
Vagahau_Niue	dust	dust.002
eo_enana	ear	ear.001
olelo_Hawaii	ear	ear.003
Fakauvea	ear	ear.002
Fakafutuna	ear	ear.002
Fakamae	ear	ear.002
Fakatikopia	ear	ear.002
Fesau_Futuna	ear	ear.002
Gagana_Samoa	ear	ear.002
Kapingamarangi	ear	ear.002
Lea_Fakatonga	ear	ear.002
Leo_Pukapuka	ear	ear.002
Leo_Tuvalu	ear	ear.002
Luangiua	ear	ear.002
Manihiki	ear	ear.002
MeleFila	ear	ear.002
Nukeria	ear	ear.002
Penrhyn	ear	ear.002
Proto_Polynesian	ear	ear.002
Rapanui	ear	ear.002
RennellBellona	ear	ear.002
Reo_Magareva	ear	ear.002
Reo_Maori	ear	ear.002
Reo_Raivavae	ear	ear.002
Reo_Rarotongan	ear	ear.002
Reo_Rurutu	ear	ear.002
Reo_Tahiti	ear	ear.002
Reo_o_te_Tuamotu	ear	ear.002
Sikaiana	ear	ear.002
TarangapakaAnuta	ear	ear.002
VaeakauTaumako	ear	ear.002
Vagahau_Niue	ear	ear.002
eo_enana	earthsoil	earth.004
olelo_Hawaii	earthsoil	earth.006
olelo_Hawaii	earthsoil	earth.004
Fakauvea	earthsoil	earth.002
Fakafutuna	earthsoil	earth.002
Fakamae	earthsoil	earth.002
Fakatikopia	earthsoil	earth.002
Fesau_Futuna	earthsoil	earth.002
Gagana_Samoa	earthsoil	earth.001
Kapingamarangi	earthsoil	earth.002
Lea_Fakatonga	earthsoil	earth.002
Leo_Pukapuka	earthsoil	earth.002
Leo_Pukapuka	earthsoil	earth.003
Leo_Tuvalu	earthsoil	earth.002
Luangiua	earthsoil	earth.002
MeleFila	earthsoil	earth.002
Nukeria	earthsoil	earth.002
Penrhyn	earthsoil	earth.004
Proto_Polynesian	earthsoil	earth.002
Rapanui	earthsoil	earth.005
Rapanui	earthsoil	earth.004
RennellBellona	earthsoil	earth.002
Reo_Magareva	earthsoil	earth.004
Reo_Maori	earthsoil	earth.002
Reo_Maori	earthsoil	earth.005
Reo_Maori	earthsoil	earth.004
Reo_Raivavae	earthsoil	earth.004
Reo_Rarotongan	earthsoil	earth.004
Reo_Rurutu	earthsoil	earth.004
Reo_Tahiti	earthsoil	earth.004
Reo_o_te_Tuamotu	earthsoil	earth.004
Sikaiana	earthsoil	earth.002
TarangapakaAnuta	earthsoil	earth.002
VaeakauTaumako	earthsoil	earth.003
VaeakauTaumako	earthsoil	earth.005
Vagahau_Niue	earthsoil	earth.002
eo_enana	egg	egg.004
olelo_Hawaii	egg	egg.002
Fakafutuna	egg	egg.002
Fakafutuna	egg	egg.001
Fakamae	egg	egg.002
Fakatikopia	egg	egg.002
Fesau_Futuna	egg	egg.003
Gagana_Samoa	egg	egg.002
Kapingamarangi	egg	egg.010
Lea_Fakatonga	egg	egg.002
Leo_Pukapuka	egg	egg.002
Leo_Tuvalu	egg	egg.002
Luangiua	egg	egg.002
MeleFila	egg	egg.007
Nukeria	egg	egg.002
Penrhyn	egg	egg.002
Rapanui	egg	egg.004
Rapanui	egg	egg.005
RennellBellona	egg	egg.002
Reo_Magareva	egg	egg.004
Reo_Maori	egg	egg.011
Reo_Maori	egg	egg.002
Reo_Raivavae	egg	egg.006
Reo_Rarotongan	egg	egg.002
Reo_Rurutu	egg	egg.002
Reo_Tahiti	egg	egg.006
Reo_o_te_Tuamotu	egg	egg.005
Sikaiana	egg	egg.008
TarangapakaAnuta	egg	egg.002
VaeakauTaumako	egg	egg.009
eo_enana	eye	eye.001
eo_enana	eye	eye.003
olelo_Hawaii	eye	eye.003
Fakauvea	eye	eye.003
Fakafutuna	eye	eye.003
Fakamae	eye	eye.003
Fakatikopia	eye	eye.003
Fesau_Futuna	eye	eye.003
Gagana_Samoa	eye	eye.003
Kapingamarangi	eye	eye.003
Lea_Fakatonga	eye	eye.003
Leo_Pukapuka	eye	eye.003
Leo_Tuvalu	eye	eye.003
Luangiua	eye	eye.002
Manihiki	eye	eye.001
Manihiki	eye	eye.003
MeleFila	eye	eye.003
Nukeria	eye	eye.003
Penrhyn	eye	eye.003
Proto_Polynesian	eye	eye.003
Rapanui	eye	eye.003
RennellBellona	eye	eye.003
Reo_Magareva	eye	eye.003
Reo_Maori	eye	eye.003
Reo_Raivavae	eye	eye.003
Reo_Rarotongan	eye	eye.001
Reo_Rarotongan	eye	eye.003
Reo_Rurutu	eye	eye.003
Reo_Tahiti	eye	eye.003
Reo_o_te_Tuamotu	eye	eye.003
Sikaiana	eye	eye.002
TarangapakaAnuta	eye	eye.003
VaeakauTaumako	eye	eye.003
Vagahau_Niue	eye	eye.003
eo_enana	far	far.003
olelo_Hawaii	far	far.003
Fakauvea	far	far.003
Fakauvea	far	far.009
Fakafutuna	far	far.003
Fakafutuna	far	far.009
Fakamae	far	far.006
Fakatikopia	far	far.003
Fesau_Futuna	far	far.002
Gagana_Samoa	far	far.003
Kapingamarangi	far	far.008
Lea_Fakatonga	far	far.003
Leo_Pukapuka	far	far.003
Leo_Tuvalu	far	far.003
Luangiua	far	far.003
Manihiki	far	far.004
Manihiki	far	far.003
MeleFila	far	far.003
Nukeria	far	far.003
Penrhyn	far	far.003
Proto_Polynesian	far	far.003
Rapanui	far	far.001
RennellBellona	far	far.003
Reo_Magareva	far	far.003
Reo_Maori	far	far.005
Reo_Rarotongan	far	far.003
Reo_Rurutu	far	far.007
Reo_Tahiti	far	far.007
Reo_o_te_Tuamotu	far	far.003
Sikaiana	far	far.003
TarangapakaAnuta	far	far.003
VaeakauTaumako	far	far.003
Vagahau_Niue	far	far.003
eo_enana	fatgrease	fat.010
eo_enana	fatgrease	fat.011
olelo_Hawaii	fatgrease	fat.004
Fakauvea	fatgrease	fat.010
Fakafutuna	fatgrease	fat.007
Fakamae	fatgrease	fat.007
Fakatikopia	fatgrease	fat.010
Fesau_Futuna	fatgrease	fat.007
Gagana_Samoa	fatgrease	fat.004
Gagana_Samoa	fatgrease	fat.010
Gagana_Samoa	fatgrease	fat.007
Kapingamarangi	fatgrease	fat.012
Lea_Fakatonga	fatgrease	fat.007
Leo_Pukapuka	fatgrease	fat.002
Leo_Pukapuka	fatgrease	fat.007
Leo_Pukapuka	fatgrease	fat.005
Leo_Tuvalu	fatgrease	fat.007
Luangiua	fatgrease	fat.010
MeleFila	fatgrease	fat.001
Nukeria	fatgrease	fat.004
Penrhyn	fatgrease	fat.010
Proto_Polynesian	fatgrease	fat.004
Rapanui	fatgrease	fat.007
RennellBellona	fatgrease	fat.007
Reo_Magareva	fatgrease	fat.010
Reo_Magareva	fatgrease	fat.009
Reo_Maori	fatgrease	fat.007
Reo_Raivavae	fatgrease	fat.003
Reo_Rarotongan	fatgrease	fat.007
Reo_Rarotongan	fatgrease	fat.010
Reo_Rurutu	fatgrease	fat.006
Reo_Tahiti	fatgrease	fat.006
Reo_o_te_Tuamotu	fatgrease	fat.010
Sikaiana	fatgrease	fat.010
TarangapakaAnuta	fatgrease	fat.004
VaeakauTaumako	fatgrease	fat.008
Vagahau_Niue	fatgrease	fat.007
Vagahau_Niue	fatgrease	fat.010
eo_enana	father	father.001
olelo_Hawaii	father	father.001
Fakauvea	father	father.001
Fakafutuna	father	father.001
Fakamae	father	father.001
Fakatikopia	father	father.001
Fesau_Futuna	father	father.001
Gagana_Samoa	father	father.001
Kapingamarangi	father	father.001
Lea_Fakatonga	father	father.001
Leo_Pukapuka	father	father.001
Luangiua	father	father.001
Manihiki	father	father.001
Manihiki	father	father.002
MeleFila	father	father.001
Nukeria	father	father.001
Penrhyn	father	father.002
Proto_Polynesian	father	father.001
Rapanui	father	father.003
Rapanui	father	father.001
RennellBellona	father	father.001
Reo_Magareva	father	father.001
Reo_Maori	father	father.001
Reo_Raivavae	father	father.001
Reo_Rarotongan	father	father.001
