Language	Parameter	Cognateset
Sora	road	3701
Parengi	road	3701
Santali	road	3701
Mundari	road	3701
Korku	road	3701
Car	road	4028
Nancawri	road	4029
Juang	road	352
Sora	road	352
Stieng	root	1226
Chrau	root	1226
M.Rolom	root	1226
M.Bunong	root	1226
M.Dip	root	1226
Ma1	root	0
Ma2	root	1226
Sre	root	1226
KahoChil	root	1226
Kor=Cua	root	1226
Kadong	root	1226
Hadang	root	1226
Hre	root	1226
Rengao	root	1226
Didra	root	1226
Sedang	root	1226
Panong	root	1226
Halang	root	1226
Jeh	root	1226
Veh	root	1226
Je	root	3246
Arak	root	1226
Bahnar	root	1226
Tempuan	root	1226
Oy	root	1226
Nhaheun	root	1226
Jru	root	1226
Tariang	root	1226
Kantu	root	1226
Katu	root	1226
Dakkang	root	1226
Lao-Katu	root	1226
Pakoh	root	1226
Taoih	root	1226
Ong	root	1226
Taoi	root	1226
Nge	root	1226
Kui	root	1226
Neu	root	1226
Bru	root	1226
BruVK	root	1226
Mak	root	3793
So	root	1226
Tri	root	1226
Nyakur	root	1226
Mon	root	1226
Semelai	root	1226
SemoqBeri	root	1226
Kensiw	root	1226
Jahai	root	1226
Jah-Hut	root	1226
Semai	root	1226
Temiar	root	3874
Khmer	root	1226
K.Surin	root	1226
Chong-H	root	1226
Chong	root	1226
Kasong	root	1226
Samre	root	1226
Phong(V)	root	1226
Tuum	root	1226
Liha	root	1226
Cuoi	root	1226
Vietnamese	root	1226
MuongKoi	root	1226
Tho Mon	root	1226
Ruc	root	1226
Arem	root	1226
KhaPhong	root	1226
Malieng	root	1226
ThavungSo	root	1226
Thavung	root	1226
Mang	root	3776
Paliu	root	1226
Bugan	root	1226
Khmu	root	1226
KxinhMul	root	1226
Ksinmul	root	1226
Khang	root	0
Bit	root	1226
Mlabri	root	1226
Pray	root	0
Phong	root	1226
Iduh	root	1226
Hu	root	1226
Khamet	root	1226
Khme	root	1226
Shuangdiang	root	4386
Yongde	root	1226
Pangpin	root	1226
Gantang	root	1226
Mang'an	root	1226
Plang	root	1226
Wa	root	1226
Guanshuang	root	1226
Man'e	root	1226
De'ang	root	1226
Rumai	root	1226
Khasi	root	1226
Kharia	root	0
Bonda	root	1226
Sora	root	3703
Parengi	root	0
Santali	root	1226
Mundari	root	1226
Korku	root	0
Car	root	1226
Nancawri	root	1226
Stieng	round	1912
Chrau	round	3247
M.Rolom	round	1912
M.Bunong	round	3247
M.Dip	round	1912
Ma1	round	1912
Ma2	round	1912
Sre	round	1912
KahoChil	round	1912
Kor=Cua	round	1912
Kadong	round	1912
Hadang	round	1912
Hre	round	3247
Rengao	round	1912
Sedang	round	1912
Panong	round	1912
Halang	round	1912
Jeh	round	1912
Veh	round	382
Arak	round	382
Bahnar	round	1912
Nhaheun	round	382
Jru	round	0
Tariang	round	382
Kantu	round	3505
Katu	round	1912
Dakkang	round	0
Pakoh	round	3505
Taoih	round	3505
Ong	round	0
Taoi	round	1912
Nge	round	2492
Kui	round	3503
Neu	round	1912
BruVK	round	1912
Mak	round	0
Tri	round	0
Nyakur	round	382
Mon	round	382
Semelai	round	0
Kensiw	round	3875
Khmer	round	2330
K.Surin	round	2330
Chong-H	round	0
Chong	round	0
Kasong	round	0
Samre	round	0
Phong(V)	round	0
Tuum	round	0
Liha	round	0
Cuoi	round	381
Vietnamese	round	381
MuongKoi	round	381
Tho Mon	round	381
Ruc	round	381
Arem	round	381
KhaPhong	round	381
Malieng	round	381
ThavungSo	round	0
Thavung	round	0
Mang	round	1912
Paliu	round	3503
Bugan	round	4765
Khmu	round	0
KxinhMul	round	384
Ksinmul	round	0
Khang	round	0
Bit	round	1912
Mlabri	round	0
Pray	round	0
Phong	round	4245
Iduh	round	0
Hu	round	2330
Khamet	round	0
Khme	round	0
Yongde	round	0
Mang'an	round	0
Plang	round	2492
Wa	round	2492
Guanshuang	round	0
Man'e	round	2492
De'ang	round	381
Rumai	round	381
Khasi	round	381
Sora	round	3704
Parengi	round	0
Santali	round	3720
Mundari	round	0
Car	round	1912
Nancawri	round	4030
Stieng	sand	3450
Chrau	sand	494
M.Rolom	sand	0
M.Bunong	sand	3449
M.Dip	sand	0
Ma1	sand	3449
Ma2	sand	3449
Sre	sand	2089
KahoChil	sand	3449
Kor=Cua	sand	494
Kadong	sand	2089
Hadang	sand	2089
Hre	sand	2089
Rengao	sand	3449
Didra	sand	2089
Sedang	sand	2089
Panong	sand	4788
Halang	sand	3449
Jeh	sand	3449
Veh	sand	494
Je	sand	494
Arak	sand	495
Bahnar	sand	494
Oy	sand	2649
Nhaheun	sand	495
Jru	sand	495
Kantu	sand	3507
Katu	sand	3507
Dakkang	sand	2292
Lao-Katu	sand	494
Pakoh	sand	494
Taoih	sand	2292
Ong	sand	495
Taoi	sand	495
Nge	sand	2292
Kui	sand	495
Neu	sand	3414
BruVK	sand	494
Mak	sand	495
So	sand	494
Tri	sand	0
Nyakur	sand	496
Mon	sand	496
Semelai	sand	0
Kensiw	sand	0
Jahai	sand	0
Semai	sand	0
Temiar	sand	0
Khmer	sand	495
K.Surin	sand	495
Chong-H	sand	2141
Chong	sand	2141
Kasong	sand	2141
Samre	sand	0
Phong(V)	sand	2089
Tuum	sand	2089
Liha	sand	2089
Cuoi	sand	2089
Vietnamese	sand	495
MuongKoi	sand	495
Tho Mon	sand	495
Ruc	sand	495
Arem	sand	495
KhaPhong	sand	4642
Malieng	sand	4642
ThavungSo	sand	4643
Thavung	sand	4643
Mang	sand	4190
Paliu	sand	495
Bugan	sand	495
Khmu	sand	2089
KxinhMul	sand	0
Ksinmul	sand	0
Khang	sand	0
Bit	sand	0
Mlabri	sand	0
Pray	sand	0
Phong	sand	495
Iduh	sand	495
Hu	sand	495
Khamet	sand	495
Khme	sand	495
Shuangdiang	sand	495
Yongde	sand	0
Pangpin	sand	495
Gantang	sand	0
Mang'an	sand	495
Plang	sand	0
Wa	sand	495
Man'e	sand	0
De'ang	sand	495
Rumai	sand	495
Khasi	sand	3589
Kharia	sand	495
Juang	sand	0
Bonda	sand	0
Sora	sand	495
Parengi	sand	495
Santali	sand	496
Mundari	sand	496
Korku	sand	496
Car	sand	2089
Nancawri	sand	4031
Stieng	say	3253
Chrau	say	3253
M.Rolom	say	3253
M.Bunong	say	3253
M.Dip	say	3253
Ma1	say	3508
Ma2	say	3508
Sre	say	3264
KahoChil	say	3264
Kor=Cua	say	3256
Kadong	say	3254
Hadang	say	3254
Hre	say	3255
Rengao	say	3254
Didra	say	3254
Sedang	say	3255
Panong	say	3257
Halang	say	3258
Jeh	say	3258
Veh	say	3258
Je	say	3260
Bahnar	say	3261
Tempuan	say	3263
Oy	say	3252
Nhaheun	say	3252
Jru	say	3252
Tariang	say	3451
Kantu	say	3508
Katu	say	3513
Dakkang	say	1970
Lao-Katu	say	3451
Pakoh	say	3508
Taoih	say	3508
Ong	say	3510
Taoi	say	1936
Nge	say	0
Kui	say	1936
Neu	say	0
Bru	say	3511
BruVK	say	3508
Mak	say	3511
So	say	3512
Tri	say	3511
Nyakur	say	0
Mon	say	4790
Semelai	say	0
SemoqBeri	say	3876
Kensiw	say	0
Jahai	say	3944
Jah-Hut	say	3877
Semai	say	643
Temiar	say	2471
Khmer	say	531
K.Surin	say	3253
Chong-H	say	4738
Chong	say	0
Kasong	say	0
Samre	say	4739
Phong(V)	say	0
Tuum	say	1970
Liha	say	1970
Vietnamese	say	643
MuongKoi	say	4644
Tho Mon	say	4645
Ruc	say	1936
Arem	say	643
KhaPhong	say	0
Malieng	say	4646
ThavungSo	say	1970
Thavung	say	0
Mang	say	4444
Paliu	say	4444
Bugan	say	3254
Khmu	say	2112
KxinhMul	say	0
Ksinmul	say	0
Khang	say	0
Bit	say	0
Mlabri	say	4246
Pray	say	4247
Phong	say	4248
Hu	say	4330
Khamet	say	4330
Khme	say	4331
Shuangdiang	say	644
Yongde	say	4404
Mang'an	say	644
Plang	say	4444
Wa	say	644
Man'e	say	4444
De'ang	say	644
Rumai	say	2471
Khasi	say	3878
Kharia	say	3708
Juang	say	3706
Bonda	say	3709
Sora	say	3708
Parengi	say	3709
Santali	say	3513
Mundari	say	3513
Korku	say	3513
Car	say	4032
Nancawri	say	4033
Stieng	see	1877
Chrau	see	3265
M.Rolom	see	1877
M.Bunong	see	1877
M.Dip	see	3265
M.Dip	see	3265
Ma1	see	1877
Ma2	see	1877
Sre	see	3238
KahoChil	see	3269
Kor=Cua	see	3112
Kadong	see	3112
Hadang	see	3112
Hre	see	3266
Rengao	see	3112
Didra	see	3112
Sedang	see	3112
Panong	see	3112
Halang	see	3270
Jeh	see	2499
Veh	see	2499
Je	see	2499
Arak	see	2499
Bahnar	see	0
Tempuan	see	3268
Oy	see	2499
Nhaheun	see	2499
Jru	see	2499
Tariang	see	2499
Kantu	see	955
Katu	see	955
Dakkang	see	3514
Pakoh	see	3457
Taoih	see	3514
Ong	see	3457
Taoi	see	3457
Nge	see	3515
Kui	see	3516
Neu	see	0
BruVK	see	3457
Mak	see	3457
So	see	3457
Tri	see	3457
Nyakur	see	4766
Mon	see	4791
Semelai	see	958
SemoqBeri	see	2504
Kensiw	see	0
Jahai	see	2503
Jah-Hut	see	2499
Semai	see	960
Temiar	see	572
Khmer	see	1288
K.Surin	see	1288
Chong-H	see	2369
Chong	see	2369
Kasong	see	2369
Samre	see	2369
Phong(V)	see	4647
Tuum	see	4647
Liha	see	4647
Cuoi	see	1877
Vietnamese	see	2499
MuongKoi	see	3270
Tho Mon	see	2499
Ruc	see	2504
Arem	see	2504
KhaPhong	see	2504
Malieng	see	4650
ThavungSo	see	572
Thavung	see	572
Mang	see	4648
Paliu	see	4649
Bugan	see	4649
Khmu	see	1288
KxinhMul	see	2499
Ksinmul	see	2499
Khang	see	2503
Bit	see	2503
Mlabri	see	4168
Pray	see	4168
Phong	see	3134
Iduh	see	3134
Hu	see	3660
Khamet	see	3660
Khme	see	3660
Shuangdiang	see	2439
Yongde	see	2439
Pangpin	see	2439
Gantang	see	2439
Mang'an	see	2439
Plang	see	4445
Wa	see	2439
Guanshuang	see	2439
Man'e	see	2439
De'ang	see	2439
Rumai	see	1877
Khasi	see	4649
Kharia	see	958
Juang	see	958
Bonda	see	958
Sora	see	3710
Parengi	see	3710
Santali	see	2503
Mundari	see	2503
Korku	see	3721
Car	see	4034
Nancawri	see	4035
Bit	see	3134
Stieng	seed	0
Chrau	seed	0
M.Rolom	seed	3271
M.Bunong	seed	3271
M.Dip	seed	0
Ma1	seed	3271
Ma2	seed	3271
Sre	seed	3271
KahoChil	seed	3271
Kor=Cua	seed	3273
Kadong	seed	2508
Hadang	seed	2508
Hre	seed	1764
Rengao	seed	3271
Didra	seed	1764
Sedang	seed	1764
Panong	seed	1764
Halang	seed	3271
Jeh	seed	1764
Veh	seed	1764
Je	seed	3273
Arak	seed	1186
Bahnar	seed	3271
Tempuan	seed	3271
Oy	seed	1838
Nhaheun	seed	1838
Jru	seed	1838
Tariang	seed	1764
Kantu	seed	1764
Katu	seed	1764
Dakkang	seed	1764
Lao-Katu	seed	1764
Pakoh	seed	441
Taoih	seed	1764
Ong	seed	2506
Taoi	seed	1764
Nge	seed	1764
Kui	seed	1764
Neu	seed	1764
Bru	seed	1764
BruVK	seed	1764
Mak	seed	1764
So	seed	1764
Tri	seed	2506
Nyakur	seed	1764
Mon	seed	441
Semelai	seed	0
SemoqBeri	seed	872
Kensiw	seed	872
Jahai	seed	872
Jah-Hut	seed	0
Semai	seed	3879
Temiar	seed	872
Khmer	seed	1765
K.Surin	seed	1765
Chong-H	seed	2506
Chong	seed	2506
Samre	seed	2506
Phong(V)	seed	2507
Tuum	seed	2507
Liha	seed	0
Cuoi	seed	2507
Vietnamese	seed	2507
MuongKoi	seed	2507
Tho Mon	seed	2507
Ruc	seed	2508
Arem	seed	4652
KhaPhong	seed	2508
Malieng	seed	0
ThavungSo	seed	1764
Thavung	seed	4653
Mang	seed	541
Paliu	seed	2506
Bugan	seed	441
Khmu	seed	1764
KxinhMul	seed	441
Khang	seed	0
Bit	seed	4251
Mlabri	seed	541
Pray	seed	4252
Phong	seed	1764
Iduh	seed	1764
Hu	seed	441
Khamet	seed	0
Khme	seed	0
Shuangdiang	seed	441
Yongde	seed	441
Pangpin	seed	2506
Gantang	seed	45
Mang'an	seed	441
Plang	seed	0
Wa	seed	441
Guanshuang	seed	441
Man'e	seed	4466
De'ang	seed	441
Rumai	seed	45
Khasi	seed	4036
Juang	seed	2508
Bonda	seed	3734
Sora	seed	0
Parengi	seed	3778
Santali	seed	3714
Mundari	seed	3714
Car	seed	80
Nancawri	seed	4037
M.Dip	seed	3272
Ma2	seed	3272
Hadang	seed	9991
Veh	seed	3272
Stieng	sit	1025
Chrau	sit	1025
M.Rolom	sit	1025
M.Bunong	sit	1025
M.Dip	sit	1025
Ma1	sit	1369
Ma2	sit	1369
Sre	sit	1369
KahoChil	sit	1369
Kor=Cua	sit	1369
Kadong	sit	3282
Hadang	sit	3282
Hre	sit	1369
Rengao	sit	1733
Didra	sit	1733
Sedang	sit	3284
Panong	sit	3282
Halang	sit	3281
Jeh	sit	3281
Veh	sit	1733
Je	sit	3281
Arak	sit	1733
Bahnar	sit	1733
Tempuan	sit	1733
Oy	sit	3280
Nhaheun	sit	974
Jru	sit	2510
Tariang	sit	3279
Kantu	sit	2489
Katu	sit	2489
Dakkang	sit	3521
Pakoh	sit	974
Taoih	sit	2541
Ong	sit	974
Taoi	sit	974
Nge	sit	2541
Kui	sit	974
Neu	sit	974
Bru	sit	974
BruVK	sit	974
Mak	sit	974
So	sit	974
Tri	sit	974
Mon	sit	4792
Semelai	sit	3880
SemoqBeri	sit	3880
Kensiw	sit	2510
Jahai	sit	2510
Jah-Hut	sit	2510
Semai	sit	1369
Temiar	sit	2512
Khmer	sit	1369
K.Surin	sit	1369
Chong-H	sit	2512
Chong	sit	2512
Kasong	sit	2512
Samre	sit	2512
Phong(V)	sit	60
Tuum	sit	60
Liha	sit	60
Cuoi	sit	60
Vietnamese	sit	60
MuongKoi	sit	60
Tho Mon	sit	60
Ruc	sit	60
Arem	sit	60
KhaPhong	sit	4656
Malieng	sit	4656
ThavungSo	sit	4657
Thavung	sit	4657
Mang	sit	2513
Paliu	sit	4274
Bugan	sit	4194
Khmu	sit	2513
KxinhMul	sit	4253
Ksinmul	sit	4253
Khang	sit	0
Bit	sit	4254
Mlabri	sit	2541
Pray	sit	4255
Phong	sit	4254
Iduh	sit	4254
Hu	sit	4334
Khamet	sit	4334
Khme	sit	4334
Shuangdiang	sit	4387
Yongde	sit	4405
Pangpin	sit	4387
Gantang	sit	4422
Mang'an	sit	4387
Plang	sit	4446
Wa	sit	1262
Guanshuang	sit	4422
Man'e	sit	4446
De'ang	sit	60
Rumai	sit	4490
Khasi	sit	3283
Kharia	sit	974
Juang	sit	974
Bonda	sit	3717
Sora	sit	974
Parengi	sit	974
Santali	sit	3719
Mundari	sit	3719
Korku	sit	3779
Car	sit	3713
Nancawri	sit	3191
Hu	sit	4422
Kharia	sit	3719
Juang	sit	3719
Stieng	skin	0
Chrau	skin	1354
M.Rolom	skin	1354
M.Bunong	skin	1354
M.Dip	skin	173
Ma1	skin	0
Ma2	skin	1354
Sre	skin	1354
KahoChil	skin	1354
Kor=Cua	skin	173
Kadong	skin	174
Hadang	skin	174
Hre	skin	174
Rengao	skin	174
Didra	skin	174
Sedang	skin	174
Panong	skin	3287
Halang	skin	3286
Jeh	skin	3286
Veh	skin	3286
Je	skin	3286
Arak	skin	174
Bahnar	skin	174
Tempuan	skin	174
Oy	skin	1301
Nhaheun	skin	1301
Jru	skin	1301
Tariang	skin	1301
Kantu	skin	174
Katu	skin	174
Dakkang	skin	174
Lao-Katu	skin	174
Pakoh	skin	174
Taoih	skin	174
Ong	skin	174
Taoi	skin	174
Nge	skin	174
Kui	skin	0
Neu	skin	0
Bru	skin	174
BruVK	skin	174
Mak	skin	174
So	skin	174
Tri	skin	174
Nyakur	skin	1663
Mon	skin	1663
Semelai	skin	0
SemoqBeri	skin	1354
Kensiw	skin	1354
Jahai	skin	1354
Jah-Hut	skin	1354
Semai	skin	1354
Temiar	skin	172
Khmer	skin	4087
K.Surin	skin	4087
Chong-H	skin	2101
Chong	skin	2101
Kasong	skin	2101
Samre	skin	2101
Phong(V)	skin	1301
Tuum	skin	1301
Liha	skin	1301
Cuoi	skin	1301
Vietnamese	skin	1354
MuongKoi	skin	1354
Tho Mon	skin	1354
Ruc	skin	1301
Arem	skin	1301
KhaPhong	skin	1301
Malieng	skin	1301
ThavungSo	skin	1301
Thavung	skin	1301
Mang	skin	69
Paliu	skin	2540
Bugan	skin	2540
Khmu	skin	178
KxinhMul	skin	2540
Ksinmul	skin	2540
Khang	skin	4103
Bit	skin	0
Mlabri	skin	2538
Pray	skin	4110
Phong	skin	173
Iduh	skin	173
Hu	skin	2538
Khamet	skin	2538
Khme	skin	2538
Shuangdiang	skin	2538
Yongde	skin	2538
Pangpin	skin	2538
Gantang	skin	2538
Mang'an	skin	2538
Plang	skin	69
Wa	skin	69
Guanshuang	skin	69
Man'e	skin	69
De'ang	skin	178
Rumai	skin	178
Khasi	skin	1282
Kharia	skin	3571
Juang	skin	0
Bonda	skin	3571
Sora	skin	3571
Parengi	skin	3571
Santali	skin	174
Mundari	skin	1625
Car	skin	4040
Nancawri	skin	4040
Stieng	sleep	1419
Chrau	sleep	1419
M.Rolom	sleep	1419
M.Bunong	sleep	1419
M.Dip	sleep	1419
Ma1	sleep	1419
Ma2	sleep	1419
Sre	sleep	1419
KahoChil	sleep	1419
Kor=Cua	sleep	1419
Kadong	sleep	975
Hadang	sleep	975
Hadang	sleep	975
Hre	sleep	975
Rengao	sleep	975
Didra	sleep	975
Sedang	sleep	975
Panong	sleep	975
Halang	sleep	975
Jeh	sleep	3141
Veh	sleep	3139
Je	sleep	3141
Arak	sleep	1419
Bahnar	sleep	3290
Tempuan	sleep	3290
Oy	sleep	975
Nhaheun	sleep	2514
Jru	sleep	2514
Tariang	sleep	3139
Kantu	sleep	1419
Katu	sleep	1419
Katu	sleep	1419
Dakkang	sleep	1419
Lao-Katu	sleep	1419
Pakoh	sleep	1419
Taoih	sleep	1419
Ong	sleep	3523
Taoi	sleep	1419
Nge	sleep	3523
Kui	sleep	2366
Neu	sleep	3524
Bru	sleep	1419
BruVK	sleep	1419
Mak	sleep	2366
So	sleep	2366
Tri	sleep	1419
Nyakur	sleep	975
Mon	sleep	139
Semelai	sleep	139
SemoqBeri	sleep	139
Kensiw	sleep	139
Jahai	sleep	139
Jah-Hut	sleep	139
Semai	sleep	1419
Temiar	sleep	3848
Khmer	sleep	139
K.Surin	sleep	139
Chong-H	sleep	1419
Chong	sleep	1419
Kasong	sleep	2366
Samre	sleep	0
Phong(V)	sleep	4013
Tuum	sleep	4013
Liha	sleep	4013
Cuoi	sleep	4658
Vietnamese	sleep	974
MuongKoi	sleep	4658
Tho Mon	sleep	4658
Ruc	sleep	4604
Arem	sleep	4660
KhaPhong	sleep	4013
Malieng	sleep	4013
Malieng	sleep	4013
ThavungSo	sleep	4013
Thavung	sleep	4013
Mang	sleep	4015
Paliu	sleep	4603
Bugan	sleep	4603
Khmu	sleep	4192
KxinhMul	sleep	3523
Ksinmul	sleep	4193
Khang	sleep	139
Bit	sleep	3523
Mlabri	sleep	0
Pray	sleep	3523
Phong	sleep	4196
Iduh	sleep	3847
Hu	sleep	4336
Khamet	sleep	4336
Khme	sleep	4336
Shuangdiang	sleep	4336
Yongde	sleep	4336
Pangpin	sleep	4336
Gantang	sleep	4336
Mang'an	sleep	4336
Plang	sleep	4336
Wa	sleep	4336
Guanshuang	sleep	4336
Man'e	sleep	4336
De'ang	sleep	4336
Rumai	sleep	4336
Khasi	sleep	4659
Kharia	sleep	3667
Juang	sleep	3667
Bonda	sleep	3667
Sora	sleep	3667
Parengi	sleep	3667
Santali	sleep	1419
Mundari	sleep	3666
Korku	sleep	3663
Car	sleep	4014
Nancawri	sleep	139
Hadang	sleep	9992
Hadang	sleep	9992
Arak	sleep	2514
Oy	sleep	2514
Stieng	small	3302
Chrau	small	3292
M.Rolom	small	1265
M.Bunong	small	3881
M.Dip	small	3794
Ma1	small	3296
Ma2	small	3296
Sre	small	3724
KahoChil	small	3304
Kadong	small	3294
Hadang	small	3294
Hre	small	3299
Rengao	small	3299
Didra	small	1265
Sedang	small	3301
Panong	small	3294
Halang	small	3292
Jeh	small	3298
Veh	small	3295
Je	small	3295
Arak	small	3291
Bahnar	small	1264
Tempuan	small	3300
Oy	small	3560
Nhaheun	small	3560
Jru	small	1265
Tariang	small	0
Kantu	small	3526
Katu	small	1263
Dakkang	small	1266
Lao-Katu	small	0
Pakoh	small	1265
Taoih	small	0
Ong	small	1265
Taoi	small	1265
Nge	small	3292
Kui	small	1265
Neu	small	1265
Bru	small	1265
BruVK	small	1265
Mak	small	1265
So	small	1265
Tri	small	1265
Nyakur	small	1263
Mon	small	1266
Semelai	small	1265
SemoqBeri	small	1265
Kensiw	small	3881
Jahai	small	3881
Jah-Hut	small	3882
Semai	small	3883
Temiar	small	3884
Khmer	small	1263
K.Surin	small	1263
Chong-H	small	1265
Chong	small	1265
Kasong	small	1265
Samre	small	1265
Phong(V)	small	4663
Tuum	small	4663
Liha	small	1263
Cuoi	small	1263
Vietnamese	small	1266
MuongKoi	small	1266
Tho Mon	small	4661
Ruc	small	4259
Arem	small	1265
KhaPhong	small	1263
Malieng	small	4259
ThavungSo	small	1264
Mang	small	4337
Paliu	small	2496
Bugan	small	4662
Khmu	small	1266
KxinhMul	small	4256
Ksinmul	small	0
Khang	small	4257
Bit	small	4258
Mlabri	small	4259
Pray	small	1264
Phong	small	4260
Iduh	small	4261
Hu	small	4259
Khamet	small	4259
Khme	small	4259
Shuangdiang	small	0
Yongde	small	4406
Pangpin	small	0
Gantang	small	4406
Mang'an	small	4406
Plang	small	1264
Wa	small	1264
Guanshuang	small	1879
Man'e	small	1264
De'ang	small	2496
Rumai	small	4259
Khasi	small	3724
Kharia	small	3721
Juang	small	3722
Bonda	small	3723
Sora	small	3724
Parengi	small	3722
Santali	small	3291
Mundari	small	3291
Korku	small	3722
Car	small	4041
Nancawri	small	4042
M.Dip	small	3881
Ma2	small	3794
Stieng	smoke	3242
Chrau	smoke	802
M.Rolom	smoke	802
M.Bunong	smoke	802
M.Dip	smoke	802
Ma1	smoke	3306
Ma2	smoke	3306
Sre	smoke	802
KahoChil	smoke	802
Kor=Cua	smoke	2521
Kadong	smoke	2521
Hadang	smoke	2521
Hre	smoke	2521
Rengao	smoke	2521
Didra	smoke	2521
Sedang	smoke	2521
Panong	smoke	2521
Halang	smoke	2521
Jeh	smoke	2521
Veh	smoke	2521
Je	smoke	2521
Arak	smoke	2521
Bahnar	smoke	2521
Tempuan	smoke	2521
Oy	smoke	2521
Nhaheun	smoke	2521
Jru	smoke	2521
Tariang	smoke	2521
Kantu	smoke	802
Katu	smoke	802
Dakkang	smoke	3529
Lao-Katu	smoke	802
Pakoh	smoke	802
Taoih	smoke	802
Ong	smoke	802
Taoi	smoke	802
Nge	smoke	3528
Kui	smoke	3527
Neu	smoke	3527
Bru	smoke	3527
BruVK	smoke	3527
Mak	smoke	3527
So	smoke	3306
Tri	smoke	3527
Nyakur	smoke	802
Mon	smoke	802
Semelai	smoke	913
SemoqBeri	smoke	913
Kensiw	smoke	3885
Jahai	smoke	3885
Semai	smoke	3886
Temiar	smoke	3885
Khmer	smoke	2010
K.Surin	smoke	2010
Chong-H	smoke	4740
Chong	smoke	4740
Kasong	smoke	4740
Samre	smoke	4740
Phong(V)	smoke	2008
Tuum	smoke	2008
Liha	smoke	2008
Cuoi	smoke	2008
Vietnamese	smoke	2008
MuongKoi	smoke	2008
Tho Mon	smoke	2008
Ruc	smoke	2008
Arem	smoke	2008
KhaPhong	smoke	2008
Malieng	smoke	2008
ThavungSo	smoke	2008
Thavung	smoke	0
Mang	smoke	4551
Paliu	smoke	3725
Bugan	smoke	3725
Khmu	smoke	600
KxinhMul	smoke	600
Ksinmul	smoke	600
Khang	smoke	0
Bit	smoke	600
Mlabri	smoke	4262
Pray	smoke	600
Iduh	smoke	600
Hu	smoke	3726
Khamet	smoke	3726
Khme	smoke	3726
Shuangdiang	smoke	4388
Yongde	smoke	4388
Pangpin	smoke	4412
Gantang	smoke	4423
Mang'an	smoke	3726
Plang	smoke	600
Wa	smoke	600
Guanshuang	smoke	600
Man'e	smoke	600
De'ang	smoke	600
Rumai	smoke	600
Khasi	smoke	4338
Kharia	smoke	3726
Juang	smoke	3725
Bonda	smoke	3726
Sora	smoke	3726
Parengi	smoke	3726
Santali	smoke	0
Mundari	smoke	3725
Korku	smoke	0
Car	smoke	3718
Nancawri	smoke	3306
Stieng	stand	3699
Chrau	stand	188
M.Rolom	stand	3699
M.Bunong	stand	3699
M.Dip	stand	3699
Ma1	stand	3308
Ma2	stand	3308
Sre	stand	188
KahoChil	stand	3308
Kor=Cua	stand	3699
Kadong	stand	3309
Hadang	stand	186
Hre	stand	186
Rengao	stand	186
Didra	stand	187
Sedang	stand	187
Panong	stand	187
Halang	stand	187
Jeh	stand	187
Veh	stand	187
Je	stand	187
Arak	stand	1737
Bahnar	stand	187
Tempuan	stand	188
Oy	stand	186
Nhaheun	stand	186
Jru	stand	186
Tariang	stand	1737
Kantu	stand	186
Katu	stand	186
Dakkang	stand	186
Lao-Katu	stand	186
Lao-Katu	stand	186
Pakoh	stand	186
Taoih	stand	186
Ong	stand	186
Taoi	stand	186
Nge	stand	186
Kui	stand	186
Neu	stand	186
Bru	stand	186
BruVK	stand	1737
Mak	stand	186
So	stand	186
Tri	stand	186
Nyakur	stand	0
Mon	stand	188
Semelai	stand	1465
SemoqBeri	stand	1465
Kensiw	stand	186
Jahai	stand	186
Jah-Hut	stand	186
Semai	stand	186
Temiar	stand	3887
Khmer	stand	1737
K.Surin	stand	1737
Chong-H	stand	188
Chong	stand	188
Kasong	stand	188
Samre	stand	188
Phong(V)	stand	187
Tuum	stand	187
Liha	stand	187
Cuoi	stand	187
Vietnamese	stand	187
MuongKoi	stand	186
Tho Mon	stand	187
Ruc	stand	187
Arem	stand	187
KhaPhong	stand	187
Malieng	stand	187
ThavungSo	stand	187
Thavung	stand	187
Mang	stand	188
Paliu	stand	3308
Bugan	stand	3308
Khmu	stand	187
KxinhMul	stand	4263
Ksinmul	stand	4263
Khang	stand	0
Bit	stand	186
Mlabri	stand	0
Pray	stand	2495
Phong	stand	2495
Iduh	stand	2495
Hu	stand	4467
Khamet	stand	186
Khme	stand	2512
Shuangdiang	stand	4389
Yongde	stand	4467
Pangpin	stand	1737
Gantang	stand	4467
Mang'an	stand	4389
Plang	stand	186
Wa	stand	186
Guanshuang	stand	186
Man'e	stand	186
De'ang	stand	186
Rumai	stand	186
Khasi	stand	2495
Kharia	stand	187
Juang	stand	187
Bonda	stand	187
Sora	stand	187
Parengi	stand	187
Santali	stand	187
Mundari	stand	187
Korku	stand	187
Car	stand	4043
Nancawri	stand	4043
Stieng	star	491
Chrau	star	491
M.Rolom	star	491
M.Bunong	star	491
M.Dip	star	491
Ma1	star	0
Ma2	star	491
Sre	star	491
KahoChil	star	491
Kor=Cua	star	2145
Kadong	star	2145
Hadang	star	2145
Hre	star	2145
Rengao	star	2145
Didra	star	2145
Sedang	star	2145
Panong	star	2145
Halang	star	2145
Jeh	star	2145
Veh	star	2145
Je	star	2145
Arak	star	2145
Bahnar	star	2145
Tempuan	star	2145
Oy	star	0
Nhaheun	star	0
Jru	star	0
Tariang	star	491
Kantu	star	492
Katu	star	491
Dakkang	star	491
Taoih	star	492
Ong	star	492
Taoi	star	492
Nge	star	492
Kui	star	492
Neu	star	492
Bru	star	492
BruVK	star	492
Mak	star	492
So	star	4797
