Language	Parameter	Cognateset
Gaelic_Irish	big	big.041
Gaelic_Manx	big	big.041
Gaelic_Scottish	big	big.041
Gaulish	big	big.031
Gawarbati	big	big.022
Gawri	big	big.033
German	big	big.011
German_Bernese	big	big.011
Gothic	big	big.031
Greek_Ancient	big	big.031
Greek_Cappadocian	big	big.037
Greek_Cappadocian	big	big.031
Greek_Cypriot	big	big.031
Greek_Italiot	big	big.031
Greek_Modern_Std	big	big.031
Greek_Mycenaean	big	big.031
Greek_New_Testament	big	big.031
Greek_Pontic	big	big.031
Greek_Pontic	big	big.043
Hawrami	big	big.034
Hindi	big	big.040
Hittite	big	big.029
Icelandic	big	big.014
Italian	big	big.032
Kalasaala_Niseigram	big	big.006
Kamviri	big	big.042
Kashmiri	big	big.040
Kashubian	big	big.025
Khotanese	big	big.031
Khowar	big	big.008
Khwarazmian	big	big.027
Kumzari	big	big.015
Kurdish_C._Jafi	big	big.034
Kurdish_N._Bahdini	big	big.031
Kurdish_S._Elami	big	big.015
Kurdish_S._Qorveh	big	big.034
Katavari_Eastern	big	big.042
Katavari_Ktivi	big	big.042
Ladin	big	big.032
Lari	big	big.024
Late_Cornish	big	big.039
Latgalian	big	big.026
Latin	big	big.031
Latvian	big	big.026
Lithuanian	big	big.045
Luvian	big	big.001
Luxembourgish	big	big.011
Macedonian	big	big.012
Macedonian_Suho	big	big.012
Macedonian_Visoka	big	big.012
Magahi	big	big.040
Maithili	big	big.044
Marathi	big	big.002
Mazanderani	big	big.024
MeglenoRomanian	big	big.009
Middle_Breton	big	big.039
Middle_Breton	big	big.041
Middle_Cornish	big	big.039
Middle_Dutch	big	big.011
Middle_High_German	big	big.011
Middle_Persian	big	big.003
Middle_Welsh	big	big.041
Milanese	big	big.032
Neapolitan	big	big.007
Nepali	big	big.014
Norwegian_Bokmal	big	big.014
Norwegian_Nynorsk	big	big.014
Old_Breton	big	big.041
Old_Catalan	big	big.032
Old_Church_Slavonic	big	big.025
Old_Czech	big	big.025
Old_English	big	big.031
Old_French	big	big.032
Old_Frisian	big	big.011
Old_High_German	big	big.011
Old_Icelandic	big	big.014
Old_Irish	big	big.041
Old_Novgorod	big	big.025
Old_Occitan	big	big.032
Old_Persian	big	big.003
Old_Polish	big	big.025
Old_Prussian	big	big.028
Old_Saxon	big	big.011
Old_Spanish	big	big.032
Old_Swedish	big	big.031
Old_Swedish	big	big.014
Old_Welsh	big	big.041
Oscan	big	big.046
Ossetic_Digor	big	big.014
Ossetic_Iron	big	big.014
Pali	big	big.031
Palula	big	big.023
Parthian	big	big.027
Pashai_NorthWest	big	big.036
Pashto	big	big.010
Persian_Tehran	big	big.003
Polabian	big	big.025
Polish	big	big.019
Portuguese	big	big.032
Portuguese_Brazilian	big	big.032
Punjabi	big	big.040
Raji_Barzoki	big	big.024
Romanian	big	big.009
Russian	big	big.035
Rusyn	big	big.025
Sardinian_Logudoro	big	big.031
Sardinian_Nuoro	big	big.031
Sarikoli	big	big.020
SerboCroat	big	big.025
Sinhalese	big	big.021
Slovak	big	big.025
Slovene	big	big.025
Slovene_Early_Modern	big	big.025
Slovene_Kostel	big	big.025
Sogdian	big	big.031
Sorbian_Lower	big	big.025
Sorbian_Upper	big	big.025
Spanish	big	big.032
Swedish	big	big.014
Tati	big	big.018
Tocharian_A	big	big.030
Tocharian_B	big	big.013
Ukrainian	big	big.025
Umbrian	big	big.046
Urdu	big	big.040
Vedic_Early	big	big.031
Vasivari_Paski	big	big.016
Wakhi	big	big.020
Walloon	big	big.032
Welsh_North	big	big.041
Yaghnobi	big	big.038
Albanian_Arberesh	bird	bird.021
Albanian_Gheg	bird	bird.027
Albanian_Standard	bird	bird.021
AngloNorman	bird	bird.025
Armenian_Classical	bird	bird.027
Armenian_Eastern	bird	bird.027
Armenian_Western	bird	bird.027
Assamese	bird	bird.022
Avestan_Younger	bird	bird.025
Bakhtiari	bird	bird.012
Balochi_Sistani	bird	bird.006
Belarusian	bird	bird.024
Bengali	bird	bird.007
Bhojpuri	bird	bird.022
Breton_Gwened	bird	bird.002
Breton_Treger	bird	bird.027
Bulgarian	bird	bird.024
Catalan	bird	bird.025
Czech	bird	bird.024
Dalmatian_Vegliote	bird	bird.027
Danish	bird	bird.031
Delvari	bird	bird.012
Dutch	bird	bird.031
Elfdalian	bird	bird.031
English	bird	bird.010
Faroese	bird	bird.031
Flemish	bird	bird.031
FrancoProvencal	bird	bird.025
French	bird	bird.025
Frisian	bird	bird.031
Friulian	bird	bird.025
Gaelic_Irish	bird	bird.027
Gaelic_Manx	bird	bird.001
Gaelic_Scottish	bird	bird.027
Gaulish	bird	bird.027
Gawarbati	bird	bird.007
Gawri	bird	bird.007
German	bird	bird.031
German_Bernese	bird	bird.031
Gothic	bird	bird.031
Greek_Ancient	bird	bird.018
Greek_Cappadocian	bird	bird.028
Greek_Cypriot	bird	bird.028
Greek_Italiot	bird	bird.028
Greek_Modern_Std	bird	bird.028
Greek_Mycenaean	bird	bird.018
Greek_New_Testament	bird	bird.018
Greek_Pontic	bird	bird.028
Greek_Pontic	bird	bird.018
Hawrami	bird	bird.019
Hindi	bird	bird.022
Hittite	bird	bird.011
Icelandic	bird	bird.031
Italian	bird	bird.025
Kalasaala_Niseigram	bird	bird.006
Kamviri	bird	bird.006
Kashmiri	bird	bird.007
Kashubian	bird	bird.024
Khotanese	bird	bird.006
Khowar	bird	bird.025
Khwarazmian	bird	bird.006
Kumzari	bird	bird.008
Kurdish_C._Jafi	bird	bird.012
Kurdish_N._Bahdini	bird	bird.008
Kurdish_S._Elami	bird	bird.030
Kurdish_S._Qorveh	bird	bird.009
Katavari_Eastern	bird	bird.006
Katavari_Ktivi	bird	bird.006
Ladin	bird	bird.025
Late_Cornish	bird	bird.027
Latgalian	bird	bird.024
Latin	bird	bird.025
Latvian	bird	bird.024
Lithuanian	bird	bird.014
Luxembourgish	bird	bird.031
Macedonian	bird	bird.024
Macedonian_Suho	bird	bird.029
Macedonian_Visoka	bird	bird.029
Magahi	bird	bird.022
Maithili	bird	bird.022
Marathi	bird	bird.017
Mazanderani	bird	bird.019
MeglenoRomanian	bird	bird.020
Middle_Breton	bird	bird.027
Middle_Cornish	bird	bird.027
Middle_Dutch	bird	bird.031
Middle_High_German	bird	bird.031
Middle_Persian	bird	bird.006
Middle_Welsh	bird	bird.027
Middle_Welsh	bird	bird.027
Milanese	bird	bird.025
Neapolitan	bird	bird.025
Nepali	bird	bird.022
Norwegian_Bokmal	bird	bird.031
Norwegian_Nynorsk	bird	bird.031
Old_Breton	bird	bird.027
Old_Catalan	bird	bird.025
Old_Church_Slavonic	bird	bird.024
Old_Czech	bird	bird.024
Old_English	bird	bird.031
Old_French	bird	bird.025
Old_High_German	bird	bird.031
Old_Icelandic	bird	bird.031
Old_Irish	bird	bird.027
Old_Occitan	bird	bird.025
Old_Polish	bird	bird.024
Old_Prussian	bird	bird.023
Old_Saxon	bird	bird.031
Old_Spanish	bird	bird.027
Old_Swedish	bird	bird.031
Old_Welsh	bird	bird.027
Ossetic_Digor	bird	bird.026
Ossetic_Iron	bird	bird.026
Pali	bird	bird.007
Palula	bird	bird.022
Parthian	bird	bird.006
Pashai_NorthWest	bird	bird.007
Pashto	bird	bird.006
Persian_Tehran	bird	bird.019
Polabian	bird	bird.024
Polish	bird	bird.024
Portuguese	bird	bird.025
Portuguese	bird	bird.027
Portuguese_Brazilian	bird	bird.027
Punjabi	bird	bird.007
Raji_Barzoki	bird	bird.019
Romanian	bird	bird.027
Russian	bird	bird.024
Rusyn	bird	bird.024
Sardinian_Logudoro	bird	bird.015
Sardinian_Nuoro	bird	bird.015
Sarikoli	bird	bird.003
Sanuviri_Wama	bird	bird.006
SerboCroat	bird	bird.024
Sinhalese	bird	bird.016
Slovak	bird	bird.024
Slovene	bird	bird.024
Slovene_Early_Modern	bird	bird.024
Slovene_Kostel	bird	bird.024
Sogdian	bird	bird.006
Sorbian_Lower	bird	bird.024
Sorbian_Upper	bird	bird.024
Spanish	bird	bird.025
Spanish	bird	bird.027
Swedish	bird	bird.031
Tati	bird	bird.019
Tocharian_A	bird	bird.005
Tocharian_B	bird	bird.005
Ukrainian	bird	bird.024
Umbrian	bird	bird.025
Urdu	bird	bird.013
Vedic_Early	bird	bird.025
Vasivari_Paski	bird	bird.006
Wakhi	bird	bird.004
Walloon	bird	bird.025
Welsh_North	bird	bird.027
Yaghnobi	bird	bird.004
Albanian_Arberesh	bite	bite.033
Albanian_Gheg	bite	bite.018
Albanian_Standard	bite	bite.018
AngloNorman	bite	bite.043
Armenian_Classical	bite	bite.027
Armenian_Eastern	bite	bite.027
Armenian_Western	bite	bite.027
Assamese	bite	bite.034
Bakhtiari	bite	bite.017
Balochi_Sistani	bite	bite.014
Belarusian	bite	bite.030
Bengali	bite	bite.034
Bhojpuri	bite	bite.031
Breton_Gwened	bite	bite.016
Breton_Gwened	bite	bite.038
Breton_Treger	bite	bite.016
Breton_Treger	bite	bite.038
Bulgarian	bite	bite.035
Catalan	bite	bite.043
Czech	bite	bite.030
Dalmatian_Vegliote	bite	bite.043
Danish	bite	bite.036
Delvari	bite	bite.013
Dutch	bite	bite.036
Elfdalian	bite	bite.036
English	bite	bite.036
Faroese	bite	bite.036
Flemish	bite	bite.036
FrancoProvencal	bite	bite.043
French	bite	bite.043
Frisian	bite	bite.036
Friulian	bite	bite.043
Gaelic_Irish	bite	bite.001
Gaelic_Manx	bite	bite.001
Gaelic_Scottish	bite	bite.006
Gawarbati	bite	bite.007
Gawri	bite	bite.026
German	bite	bite.036
German_Bernese	bite	bite.036
Gothic	bite	bite.036
Greek_Ancient	bite	bite.024
Greek_Cappadocian	bite	bite.024
Greek_Cypriot	bite	bite.024
Greek_Italiot	bite	bite.024
Greek_Modern_Std	bite	bite.024
Greek_New_Testament	bite	bite.024
Greek_Pontic	bite	bite.024
Hawrami	bite	bite.013
Hindi	bite	bite.031
Hittite	bite	bite.022
Icelandic	bite	bite.036
Italian	bite	bite.043
Kamviri	bite	bite.015
Kashmiri	bite	bite.026
Kashubian	bite	bite.009
Khotanese	bite	bite.042
Khowar	bite	bite.021
Khwarazmian	bite	bite.010
Kumzari	bite	bite.002
Kurdish_C._Jafi	bite	bite.013
Kurdish_N._Bahdini	bite	bite.019
Kurdish_S._Elami	bite	bite.013
Kurdish_S._Qorveh	bite	bite.013
Ladin	bite	bite.043
Lari	bite	bite.002
Late_Cornish	bite	bite.016
Latgalian	bite	bite.030
Latin	bite	bite.043
Latvian	bite	bite.030
Lithuanian	bite	bite.030
Luxembourgish	bite	bite.036
Macedonian	bite	bite.030
Macedonian_Suho	bite	bite.040
Macedonian_Visoka	bite	bite.040
Magahi	bite	bite.031
Maithili	bite	bite.031
Marathi	bite	bite.005
Mazanderani	bite	bite.032
MeglenoRomanian	bite	bite.043
Middle_Breton	bite	bite.038
Middle_Breton	bite	bite.016
Middle_Dutch	bite	bite.036
Middle_High_German	bite	bite.036
Middle_Persian	bite	bite.032
Middle_Welsh	bite	bite.039
Milanese	bite	bite.011
Neapolitan	bite	bite.043
Nepali	bite	bite.029
Norwegian_Bokmal	bite	bite.036
Norwegian_Nynorsk	bite	bite.036
Old_Catalan	bite	bite.043
Old_Church_Slavonic	bite	bite.009
Old_Church_Slavonic	bite	bite.035
Old_Czech	bite	bite.030
Old_English	bite	bite.036
Old_French	bite	bite.043
Old_Frisian	bite	bite.036
Old_High_German	bite	bite.036
Old_Icelandic	bite	bite.036
Old_Irish	bite	bite.028
Old_Occitan	bite	bite.043
Old_Polish	bite	bite.009
Old_Saxon	bite	bite.036
Old_Spanish	bite	bite.043
Old_Swedish	bite	bite.036
Ossetic_Digor	bite	bite.023
Ossetic_Iron	bite	bite.023
Pali	bite	bite.024
Palula	bite	bite.002
Parthian	bite	bite.032
Pashai_NorthWest	bite	bite.020
Pashto	bite	bite.004
Persian_Tehran	bite	bite.032
Polabian	bite	bite.030
Polish	bite	bite.009
Portuguese	bite	bite.043
Portuguese_Brazilian	bite	bite.043
Punjabi	bite	bite.031
Raji_Barzoki	bite	bite.003
Romanian	bite	bite.043
Russian	bite	bite.030
Rusyn	bite	bite.030
Sardinian_Logudoro	bite	bite.043
Sardinian_Nuoro	bite	bite.043
Sarikoli	bite	bite.013
Sarikoli	bite	bite.012
SerboCroat	bite	bite.009
Sinhalese	bite	bite.026
Slovak	bite	bite.009
Slovene	bite	bite.009
Slovene_Early_Modern	bite	bite.009
Slovene_Kostel	bite	bite.009
Sogdian	bite	bite.010
Sorbian_Lower	bite	bite.030
Sorbian_Upper	bite	bite.030
Spanish	bite	bite.043
Swedish	bite	bite.036
Tati	bite	bite.032
Tocharian_A	bite	bite.037
Tocharian_B	bite	bite.037
Ukrainian	bite	bite.030
Urdu	bite	bite.031
Vedic_Early	bite	bite.024
Vasivari_Paski	bite	bite.008
Wakhi	bite	bite.013
Walloon	bite	bite.025
Welsh_North	bite	bite.039
Yaghnobi	bite	bite.041
Albanian_Arberesh	bitter	bitter.014
Albanian_Gheg	bitter	bitter.014
Albanian_Standard	bitter	bitter.014
AngloNorman	bitter	bitter.027
Armenian_Classical	bitter	bitter.009
Armenian_Eastern	bitter	bitter.009
Armenian_Western	bitter	bitter.015
Assamese	bitter	bitter.028
Bakhtiari	bitter	bitter.028
Balochi_Sistani	bitter	bitter.028
Belarusian	bitter	bitter.020
Bengali	bitter	bitter.028
Bhojpuri	bitter	bitter.010
Breton_Gwened	bitter	bitter.022
Breton_Treger	bitter	bitter.022
Bulgarian	bitter	bitter.020
Catalan	bitter	bitter.027
Czech	bitter	bitter.020
Dalmatian_Vegliote	bitter	bitter.016
Danish	bitter	bitter.018
Delvari	bitter	bitter.028
Dutch	bitter	bitter.001
Elfdalian	bitter	bitter.001
English	bitter	bitter.001
Faroese	bitter	bitter.001
Flemish	bitter	bitter.001
FrancoProvencal	bitter	bitter.027
French	bitter	bitter.027
Frisian	bitter	bitter.001
Friulian	bitter	bitter.027
Gaelic_Irish	bitter	bitter.022
Gaelic_Manx	bitter	bitter.022
Gaelic_Scottish	bitter	bitter.022
Gawarbati	bitter	bitter.021
Gawri	bitter	bitter.028
German	bitter	bitter.001
German_Bernese	bitter	bitter.001
Gothic	bitter	bitter.001
Greek_Ancient	bitter	bitter.007
Greek_Cappadocian	bitter	bitter.007
Greek_Cypriot	bitter	bitter.007
Greek_Italiot	bitter	bitter.007
Greek_Modern_Std	bitter	bitter.007
Greek_New_Testament	bitter	bitter.007
Greek_Pontic	bitter	bitter.007
Hawrami	bitter	bitter.028
Hindi	bitter	bitter.010
Icelandic	bitter	bitter.001
Italian	bitter	bitter.027
Kamviri	bitter	bitter.025
Kashmiri	bitter	bitter.028
Kashubian	bitter	bitter.020
Khotanese	bitter	bitter.028
Khowar	bitter	bitter.028
Khwarazmian	bitter	bitter.028
Kumzari	bitter	bitter.028
Kurdish_C._Jafi	bitter	bitter.028
Kurdish_N._Bahdini	bitter	bitter.004
Kurdish_S._Elami	bitter	bitter.028
Kurdish_S._Qorveh	bitter	bitter.028
Katavari_Eastern	bitter	bitter.025
Katavari_Ktivi	bitter	bitter.025
Ladin	bitter	bitter.017
Lari	bitter	bitter.028
Late_Cornish	bitter	bitter.011
Latgalian	bitter	bitter.003
Latin	bitter	bitter.027
Latvian	bitter	bitter.003
Lithuanian	bitter	bitter.006
Luxembourgish	bitter	bitter.001
Macedonian	bitter	bitter.020
Macedonian_Suho	bitter	bitter.020
Macedonian_Visoka	bitter	bitter.020
Magahi	bitter	bitter.008
Maithili	bitter	bitter.010
Marathi	bitter	bitter.010
Mazanderani	bitter	bitter.028
MeglenoRomanian	bitter	bitter.027
Middle_Breton	bitter	bitter.022
Middle_Cornish	bitter	bitter.022
Middle_Dutch	bitter	bitter.001
Middle_High_German	bitter	bitter.001
Middle_Persian	bitter	bitter.028
Middle_Welsh	bitter	bitter.022
Milanese	bitter	bitter.027
Neapolitan	bitter	bitter.027
Nepali	bitter	bitter.028
Norwegian_Bokmal	bitter	bitter.018
Norwegian_Nynorsk	bitter	bitter.018
Old_Catalan	bitter	bitter.027
Old_Church_Slavonic	bitter	bitter.020
Old_Czech	bitter	bitter.020
Old_English	bitter	bitter.001
Old_French	bitter	bitter.027
Old_High_German	bitter	bitter.001
Old_Icelandic	bitter	bitter.001
Old_Irish	bitter	bitter.022
Old_Occitan	bitter	bitter.027
Old_Polish	bitter	bitter.020
Old_Prussian	bitter	bitter.006
Old_Saxon	bitter	bitter.001
Old_Spanish	bitter	bitter.027
Old_Swedish	bitter	bitter.001
Ossetic_Digor	bitter	bitter.019
Ossetic_Iron	bitter	bitter.019
Pali	bitter	bitter.010
Palula	bitter	bitter.028
Parthian	bitter	bitter.028
Pashai_NorthWest	bitter	bitter.013
Pashto	bitter	bitter.028
Persian_Tehran	bitter	bitter.028
Polabian	bitter	bitter.020
Polish	bitter	bitter.020
Portuguese	bitter	bitter.027
Portuguese_Brazilian	bitter	bitter.027
Punjabi	bitter	bitter.010
Raji_Barzoki	bitter	bitter.028
Romanian	bitter	bitter.027
Russian	bitter	bitter.020
Rusyn	bitter	bitter.020
Sardinian_Logudoro	bitter	bitter.023
Sardinian_Nuoro	bitter	bitter.012
Sarikoli	bitter	bitter.004
SerboCroat	bitter	bitter.020
Sinhalese	bitter	bitter.028
Slovak	bitter	bitter.020
Slovene	bitter	bitter.020
Slovene_Early_Modern	bitter	bitter.020
Slovene_Kostel	bitter	bitter.020
Sogdian	bitter	bitter.028
Sorbian_Lower	bitter	bitter.020
Sorbian_Upper	bitter	bitter.020
Spanish	bitter	bitter.027
Swedish	bitter	bitter.001
Tati	bitter	bitter.028
Ukrainian	bitter	bitter.020
Urdu	bitter	bitter.010
Vasivari_Paski	bitter	bitter.002
Wakhi	bitter	bitter.026
Walloon	bitter	bitter.024
Welsh_North	bitter	bitter.022
Yaghnobi	bitter	bitter.005
Albanian_Arberesh	black	black.017
Albanian_Gheg	black	black.017
Albanian_Standard	black	black.017
AngloNorman	black	black.001
Armenian_Classical	black	black.015
Armenian_Eastern	black	black.015
Armenian_Western	black	black.015
Assamese	black	black.020
Avestan_Younger	black	black.009
Bakhtiari	black	black.009
Balochi_Sistani	black	black.009
Belarusian	black	black.005
Bengali	black	black.020
Bhojpuri	black	black.020
Breton_Gwened	black	black.023
Breton_Treger	black	black.023
Bulgarian	black	black.005
Catalan	black	black.001
Czech	black	black.005
Dalmatian_Vegliote	black	black.006
Danish	black	black.011
Delvari	black	black.009
Dutch	black	black.011
Elfdalian	black	black.011
English	black	black.026
Faroese	black	black.011
Flemish	black	black.011
FrancoProvencal	black	black.001
French	black	black.001
Frisian	black	black.011
Friulian	black	black.001
Gaelic_Irish	black	black.023
Gaelic_Manx	black	black.023
Gaelic_Scottish	black	black.023
Gaulish	black	black.023
Gawarbati	black	black.004
Gawri	black	black.005
German	black	black.011
German_Bernese	black	black.011
Gothic	black	black.011
Greek_Ancient	black	black.016
Greek_Cappadocian	black	black.018
Greek_Cypriot	black	black.018
Greek_Italiot	black	black.018
Greek_Modern_Std	black	black.018
Greek_New_Testament	black	black.016
Greek_Pontic	black	black.018
Hawrami	black	black.009
Hindi	black	black.020
Hittite	black	black.013
Icelandic	black	black.011
Italian	black	black.001
Kalasaala_Niseigram	black	black.010
Kamviri	black	black.014
Kashmiri	black	black.005
Kashubian	black	black.005
Khotanese	black	black.021
Khowar	black	black.022
Khwarazmian	black	black.009
Kumzari	black	black.009
Kurdish_C._Jafi	black	black.024
Kurdish_N._Bahdini	black	black.024
Kurdish_S._Elami	black	black.009
Kurdish_S._Qorveh	black	black.024
Katavari_Eastern	black	black.014
Ladin	black	black.006
Ladin	black	black.001
Lari	black	black.009
Late_Cornish	black	black.023
Latgalian	black	black.016
Latin	black	black.001
Latvian	black	black.016
Lithuanian	black	black.012
Luvian	black	black.013
Luvian	black	black.025
Luxembourgish	black	black.011
Macedonian	black	black.005
Macedonian_Suho	black	black.005
Macedonian_Visoka	black	black.005
Magahi	black	black.020
Maithili	black	black.020
Marathi	black	black.020
Mazanderani	black	black.009
MeglenoRomanian	black	black.001
Middle_Breton	black	black.023
Middle_Cornish	black	black.023
Middle_Dutch	black	black.011
Middle_High_German	black	black.011
Middle_Persian	black	black.009
Middle_Welsh	black	black.023
Milanese	black	black.001
Neapolitan	black	black.001
Nepali	black	black.020
Norwegian_Bokmal	black	black.011
Norwegian_Nynorsk	black	black.011
Old_Breton	black	black.023
Old_Catalan	black	black.001
Old_Church_Slavonic	black	black.005
Old_Czech	black	black.005
Old_English	black	black.026
Old_French	black	black.001
Old_Frisian	black	black.011
Old_High_German	black	black.011
Old_Icelandic	black	black.011
Old_Irish	black	black.023
Old_Novgorod	black	black.005
Old_Occitan	black	black.001
Old_Polish	black	black.005
Old_Prussian	black	black.005
Old_Saxon	black	black.011
Old_Spanish	black	black.001
Old_Swedish	black	black.011
Old_Welsh	black	black.023
Ossetic_Digor	black	black.009
Ossetic_Iron	black	black.009
Pali	black	black.005
Pali	black	black.020
Palula	black	black.005
Parthian	black	black.009
Pashai_NorthWest	black	black.009
Pashto	black	black.007
Persian_Tehran	black	black.009
Polabian	black	black.005
Polish	black	black.005
Portuguese	black	black.003
Portuguese_Brazilian	black	black.003
Punjabi	black	black.020
Raji_Barzoki	black	black.009
Romanian	black	black.001
Russian	black	black.005
Rusyn	black	black.005
Sardinian_Logudoro	black	black.001
Sardinian_Nuoro	black	black.001
Sarikoli	black	black.007
SerboCroat	black	black.005
Sinhalese	black	black.020
Slovak	black	black.005
Slovene	black	black.005
Slovene_Early_Modern	black	black.005
Slovene_Kostel	black	black.005
Sogdian	black	black.009
Sorbian_Lower	black	black.005
Sorbian_Upper	black	black.005
Spanish	black	black.001
Swedish	black	black.011
Tati	black	black.009
Tocharian_A	black	black.019
Tocharian_B	black	black.019
Ukrainian	black	black.005
Umbrian	black	black.002
Urdu	black	black.020
Vedic_Early	black	black.005
Vasivari_Paski	black	black.014
Wakhi	black	black.009
Walloon	black	black.001
Welsh_North	black	black.023
Yaghnobi	black	black.008
Albanian_Arberesh	blood	blood.002
Albanian_Gheg	blood	blood.002
Albanian_Standard	blood	blood.002
AngloNorman	blood	blood.001
Armenian_Classical	blood	blood.001
Armenian_Eastern	blood	blood.001
Armenian_Western	blood	blood.001
Assamese	blood	blood.007
Avestan_Younger	blood	blood.014
Bakhtiari	blood	blood.014
Balochi_Sistani	blood	blood.014
Belarusian	blood	blood.008
Bengali	blood	blood.003
Bhojpuri	blood	blood.009
Breton_Gwened	blood	blood.015
Breton_Treger	blood	blood.015
Bulgarian	blood	blood.008
Catalan	blood	blood.001
Czech	blood	blood.008
Dalmatian_Vegliote	blood	blood.001
Danish	blood	blood.004
Delvari	blood	blood.014
Dutch	blood	blood.004
Elfdalian	blood	blood.004
English	blood	blood.004
Faroese	blood	blood.004
Flemish	blood	blood.004
FrancoProvencal	blood	blood.001
French	blood	blood.001
Frisian	blood	blood.004
Friulian	blood	blood.001
Gaelic_Irish	blood	blood.011
Gaelic_Manx	blood	blood.011
Gaelic_Scottish	blood	blood.011
Gawarbati	blood	blood.012
Gawri	blood	blood.005
German	blood	blood.004
German_Bernese	blood	blood.004
Gothic	blood	blood.004
Greek_Ancient	blood	blood.010
Greek_Cappadocian	blood	blood.010
Greek_Cypriot	blood	blood.010
Greek_Italiot	blood	blood.010
Greek_Modern_Std	blood	blood.010
Greek_New_Testament	blood	blood.010
Greek_Pontic	blood	blood.010
Hawrami	blood	blood.014
Hindi	blood	blood.009
Hittite	blood	blood.001
Icelandic	blood	blood.004
Italian	blood	blood.001
Kalasaala_Niseigram	blood	blood.012
Kamviri	blood	blood.012
Kashmiri	blood	blood.005
Kashubian	blood	blood.008
Khotanese	blood	blood.014
Khowar	blood	blood.012
Khwarazmian	blood	blood.014
Kumzari	blood	blood.014
Kurdish_C._Jafi	blood	blood.014
Kurdish_N._Bahdini	blood	blood.014
Kurdish_S._Elami	blood	blood.014
Kurdish_S._Qorveh	blood	blood.014
Katavari_Eastern	blood	blood.012
Katavari_Ktivi	blood	blood.012
Ladin	blood	blood.001
Lari	blood	blood.014
Late_Cornish	blood	blood.015
Latgalian	blood	blood.001
Latin	blood	blood.001
Latvian	blood	blood.001
Lithuanian	blood	blood.008
Luvian	blood	blood.001
Luxembourgish	blood	blood.004
Macedonian	blood	blood.008
Macedonian_Suho	blood	blood.008
Macedonian_Visoka	blood	blood.008
Magahi	blood	blood.009
Maithili	blood	blood.013
Marathi	blood	blood.003
Mazanderani	blood	blood.014
MeglenoRomanian	blood	blood.001
Middle_Breton	blood	blood.015
Middle_Cornish	blood	blood.015
Middle_Dutch	blood	blood.004
Middle_High_German	blood	blood.004
