ID,Parameter_ID,Value,Form,Segments,Cognacy,Loan,Borrowing,Language_ID,Language_Name,Glottocode,Glottolog_Name,ISO639P3code,Family,SubGroup,Parameter_Name,Concepticon_ID,Concepticon_Gloss,Cognacy_Doubt,Cognate_Detection_Method
ProtoPurus-204_adjectivizer-1,204_adjectivizer,*pO-,pO,p O/o,204,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,adjectivizer,,,false,expert
Inapari-204_adjectivizer-1,204_adjectivizer,*po-/*pu- ,*po-,p o,204,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,adjectivizer,,,false,expert
Apurina-204_adjectivizer-1,204_adjectivizer,*po- ,*po-,p o,204,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,adjectivizer,,,false,expert
Yine-204_adjectivizer-1,204_adjectivizer,po- ,po-,p o,204,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,adjectivizer,,,false,expert
ProtoPurus-205_verbalizer-1,205_verbalizer,*-ta,ta,t a,205,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,verbalizer,,,false,expert
Inapari-205_verbalizer-1,205_verbalizer,-ʧa[hi],-ʧa[hi],tʃ a h i,205,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,verbalizer,,,false,expert
Apurina-205_verbalizer-1,205_verbalizer,-ta,-ta,t a,205,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,verbalizer,,,false,expert
Yine-205_verbalizer-1,205_verbalizer,-ta,-ta,t a,205,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,verbalizer,,,false,expert
ProtoPurus-206_absolute-1,206_absolute,*-tsi,tsi,ts i,206,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,absolute,,,false,expert
Inapari-206_absolute-1,206_absolute,-ti ,-ti,t i,206,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,absolute,,,false,expert
Apurina-206_absolute-1,206_absolute,-ʧi ,-ʧi,tʃ i,206,,,Apurina,Apurinã,apur1254,Apurinã,apu,Arawakan,,absolute,,,false,expert
Yine-206_absolute-1,206_absolute,-ʧi ,-ʧi,tʃ i,206,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,absolute,,,false,expert
